state,pincode,year,quater,registered_user
puducherry,605001,2019,q4,10910
puducherry,605013,2019,q4,10207
puducherry,605010,2019,q4,10117
puducherry,605007,2019,q4,9513
puducherry,605110,2020,q1,25687
puducherry,605008,2020,q1,18656
puducherry,605107,2020,q1,18556
puducherry,605004,2020,q1,18046
puducherry,605009,2020,q1,15245
puducherry,605011,2020,q1,12795
puducherry,605001,2020,q1,12186
puducherry,605013,2020,q1,11425
puducherry,605010,2020,q1,11275
puducherry,605007,2020,q1,10904
puducherry,605110,2020,q2,28750
puducherry,605107,2020,q2,20938
puducherry,605008,2020,q2,20563
puducherry,605004,2020,q2,20030
puducherry,605009,2020,q2,16663
puducherry,605011,2020,q2,13873
puducherry,605001,2020,q2,12977
puducherry,605013,2020,q2,12367
puducherry,605010,2020,q2,12294
puducherry,605007,2020,q2,12240
puducherry,605110,2020,q3,32402
puducherry,605107,2020,q3,23636
puducherry,605008,2020,q3,22798
puducherry,605004,2020,q3,22436
puducherry,605009,2020,q3,18479
puducherry,605011,2020,q3,15322
puducherry,605001,2020,q3,14054
puducherry,605007,2020,q3,13851
puducherry,605010,2020,q3,13587
puducherry,605013,2020,q3,13559
puducherry,605110,2020,q4,36516
puducherry,605107,2020,q4,26885
puducherry,605008,2020,q4,25225
puducherry,605004,2020,q4,24940
puducherry,605009,2020,q4,20600
puducherry,605011,2020,q4,17122
puducherry,605007,2020,q4,15539
puducherry,605001,2020,q4,15397
puducherry,605010,2020,q4,15198
puducherry,605013,2020,q4,15108
puducherry,605110,2021,q1,39705
puducherry,605107,2021,q1,29175
puducherry,605008,2021,q1,27263
puducherry,605004,2021,q1,27010
puducherry,605009,2021,q1,22267
puducherry,605011,2021,q1,18462
puducherry,605007,2021,q1,16918
puducherry,605001,2021,q1,16548
puducherry,605010,2021,q1,16417
puducherry,605013,2021,q1,16376
puducherry,605110,2021,q2,42482
puducherry,605107,2021,q2,31257
puducherry,605008,2021,q2,29084
puducherry,605004,2021,q2,28831
puducherry,605009,2021,q2,23778
puducherry,605011,2021,q2,19690
puducherry,605007,2021,q2,18079
puducherry,605001,2021,q2,17658
puducherry,605010,2021,q2,17498
puducherry,605013,2021,q2,17467
puducherry,605110,2021,q3,45619
puducherry,605107,2021,q3,33660
puducherry,605008,2021,q3,31097
puducherry,605004,2021,q3,30853
puducherry,605009,2021,q3,25458
puducherry,605011,2021,q3,21041
puducherry,605007,2021,q3,19440
puducherry,605001,2021,q3,18888
puducherry,605010,2021,q3,18753
puducherry,605013,2021,q3,18675
puducherry,605110,2021,q4,48727
puducherry,605107,2021,q4,35995
puducherry,605008,2021,q4,33154
puducherry,605004,2021,q4,32915
puducherry,605009,2021,q4,27171
puducherry,605011,2021,q4,22408
puducherry,605007,2021,q4,20753
puducherry,605001,2021,q4,20108
puducherry,605010,2021,q4,19971
puducherry,605013,2021,q4,19909
puducherry,605110,2022,q1,51639
puducherry,605107,2022,q1,38173
puducherry,605008,2022,q1,35063
puducherry,605004,2022,q1,34846
puducherry,605009,2022,q1,28729
puducherry,605011,2022,q1,23684
puducherry,605007,2022,q1,22006
puducherry,605001,2022,q1,21245
puducherry,605010,2022,q1,21139
puducherry,605013,2022,q1,21038
puducherry,605110,2022,q2,54423
puducherry,605107,2022,q2,40308
puducherry,605008,2022,q2,36856
puducherry,605004,2022,q2,36618
puducherry,605009,2022,q2,30254
puducherry,605011,2022,q2,24910
puducherry,605007,2022,q2,23152
puducherry,605001,2022,q2,22300
puducherry,605010,2022,q2,22248
puducherry,605013,2022,q2,22133
puducherry,605110,2022,q3,57334
puducherry,605107,2022,q3,42562
puducherry,605008,2022,q3,38768
puducherry,605004,2022,q3,38540
puducherry,605009,2022,q3,31818
puducherry,605011,2022,q3,26199
puducherry,605007,2022,q3,24425
puducherry,605001,2022,q3,23444
puducherry,605010,2022,q3,23414
puducherry,605013,2022,q3,23272
puducherry,605110,2022,q4,60161
puducherry,605107,2022,q4,44713
puducherry,605008,2022,q4,40658
puducherry,605004,2022,q4,40383
puducherry,605009,2022,q4,33355
puducherry,605011,2022,q4,27461
puducherry,605007,2022,q4,25628
puducherry,605001,2022,q4,24593
puducherry,605010,2022,q4,24548
puducherry,605013,2022,q4,24424
punjab,143001,2018,q1,43359
punjab,141008,2018,q1,22225
punjab,140603,2018,q1,18219
punjab,140301,2018,q1,17469
punjab,141001,2018,q1,17181
punjab,147001,2018,q1,16257
punjab,151001,2018,q1,14526
punjab,152116,2018,q1,14095
punjab,141003,2018,q1,13657
punjab,140308,2018,q1,12084
punjab,143001,2018,q2,59405
punjab,141008,2018,q2,30839
punjab,140603,2018,q2,24429
punjab,140301,2018,q2,23138
punjab,141001,2018,q2,22841
punjab,147001,2018,q2,21810
punjab,151001,2018,q2,19252
punjab,141003,2018,q2,18767
punjab,152116,2018,q2,18559
punjab,145001,2018,q2,16592
punjab,143001,2018,q3,76846
punjab,141008,2018,q3,40803
punjab,140603,2018,q3,30767
punjab,141001,2018,q3,28616
punjab,140301,2018,q3,28551
punjab,147001,2018,q3,27232
punjab,141003,2018,q3,24088
punjab,151001,2018,q3,23352
punjab,152116,2018,q3,22303
punjab,145001,2018,q3,21456
punjab,143001,2018,q4,99483
punjab,141008,2018,q4,52833
punjab,140603,2018,q4,38176
punjab,141001,2018,q4,36199
punjab,140301,2018,q4,35509
punjab,147001,2018,q4,34358
punjab,141003,2018,q4,31098
punjab,151001,2018,q4,28272
punjab,145001,2018,q4,27844
punjab,152116,2018,q4,26604
punjab,143001,2019,q1,119228
punjab,141008,2019,q1,64166
punjab,140603,2019,q1,45359
punjab,141001,2019,q1,42727
punjab,140301,2019,q1,42199
punjab,147001,2019,q1,40621
punjab,141003,2019,q1,37255
punjab,145001,2019,q1,33513
punjab,151001,2019,q1,32544
punjab,152116,2019,q1,30355
punjab,143001,2019,q2,142830
punjab,141008,2019,q2,75374
punjab,140603,2019,q2,51976
punjab,141001,2019,q2,51332
punjab,140301,2019,q2,49010
punjab,147001,2019,q2,48451
punjab,141003,2019,q2,43136
punjab,145001,2019,q2,38854
punjab,151001,2019,q2,36490
punjab,144001,2019,q2,35403
punjab,143001,2019,q3,163956
punjab,141008,2019,q3,86040
punjab,141001,2019,q3,59363
punjab,140603,2019,q3,58135
punjab,140301,2019,q3,55421
punjab,147001,2019,q3,55395
punjab,141003,2019,q3,48731
punjab,145001,2019,q3,43993
punjab,144001,2019,q3,41150
punjab,151001,2019,q3,41035
punjab,143001,2019,q4,181854
punjab,141008,2019,q4,95986
punjab,141001,2019,q4,65261
punjab,140603,2019,q4,63297
punjab,147001,2019,q4,60870
punjab,140301,2019,q4,60612
punjab,141003,2019,q4,53849
punjab,145001,2019,q4,48845
punjab,144001,2019,q4,45418
punjab,151001,2019,q4,44790
punjab,143001,2020,q1,202216
punjab,141008,2020,q1,107678
punjab,141001,2020,q1,71885
punjab,140603,2020,q1,68646
punjab,147001,2020,q1,66785
punjab,140301,2020,q1,66070
punjab,141003,2020,q1,59951
punjab,145001,2020,q1,53948
punjab,144001,2020,q1,49899
punjab,151001,2020,q1,48875
punjab,143001,2020,q2,223933
punjab,141008,2020,q2,121221
punjab,141001,2020,q2,78741
punjab,140603,2020,q2,73870
punjab,147001,2020,q2,73497
punjab,140301,2020,q2,70939
punjab,141003,2020,q2,66920
punjab,145001,2020,q2,60258
punjab,144001,2020,q2,54721
punjab,141007,2020,q2,54075
punjab,143001,2020,q3,247481
punjab,141008,2020,q3,134739
punjab,141001,2020,q3,85126
punjab,147001,2020,q3,80029
punjab,140603,2020,q3,79903
punjab,140301,2020,q3,77135
punjab,141003,2020,q3,73781
punjab,145001,2020,q3,65997
punjab,141007,2020,q3,60291
punjab,144001,2020,q3,59885
punjab,143001,2020,q4,271907
punjab,141008,2020,q4,148538
punjab,141001,2020,q4,92089
punjab,147001,2020,q4,86847
punjab,140603,2020,q4,86818
punjab,140301,2020,q4,83566
punjab,141003,2020,q4,80862
punjab,145001,2020,q4,71859
punjab,141007,2020,q4,66530
punjab,144001,2020,q4,65000
punjab,143001,2021,q1,293006
punjab,141008,2021,q1,160672
punjab,141001,2021,q1,98982
punjab,140603,2021,q1,93273
punjab,147001,2021,q1,93261
punjab,140301,2021,q1,89916
punjab,141003,2021,q1,87313
punjab,145001,2021,q1,77208
punjab,141007,2021,q1,72244
punjab,144001,2021,q1,69853
punjab,143001,2021,q2,313340
punjab,141008,2021,q2,172469
punjab,141001,2021,q2,105913
punjab,147001,2021,q2,99727
punjab,140603,2021,q2,99698
punjab,140301,2021,q2,96091
punjab,141003,2021,q2,93638
punjab,145001,2021,q2,82752
punjab,141007,2021,q2,77652
punjab,144001,2021,q2,74733
punjab,143001,2021,q3,335748
punjab,141008,2021,q3,185668
punjab,141001,2021,q3,113616
punjab,147001,2021,q3,106847
punjab,140603,2021,q3,106702
punjab,140301,2021,q3,102934
punjab,141003,2021,q3,100724
punjab,145001,2021,q3,88761
punjab,141007,2021,q3,83818
punjab,144001,2021,q3,80134
punjab,143001,2021,q4,357742
punjab,141008,2021,q4,198843
punjab,141001,2021,q4,121266
punjab,147001,2021,q4,113889
punjab,140603,2021,q4,113615
punjab,140301,2021,q4,109619
punjab,141003,2021,q4,107724
punjab,145001,2021,q4,94773
punjab,141007,2021,q4,90040
punjab,144001,2021,q4,85478
punjab,143001,2022,q1,378399
punjab,141008,2022,q1,211333
punjab,141001,2022,q1,128376
punjab,147001,2022,q1,120433
punjab,140603,2022,q1,120123
punjab,140301,2022,q1,115842
punjab,141003,2022,q1,114354
punjab,145001,2022,q1,100381
punjab,141007,2022,q1,95916
punjab,144001,2022,q1,90415
punjab,143001,2022,q2,397926
punjab,141008,2022,q2,223136
punjab,141001,2022,q2,135133
punjab,147001,2022,q2,126600
punjab,140603,2022,q2,126324
punjab,140301,2022,q2,121762
punjab,141003,2022,q2,120731
punjab,145001,2022,q2,105746
punjab,141007,2022,q2,101491
punjab,144001,2022,q2,95113
punjab,143001,2022,q3,418302
punjab,141008,2022,q3,235576
punjab,141001,2022,q3,142144
punjab,147001,2022,q3,132932
punjab,140603,2022,q3,132797
punjab,140301,2022,q3,127787
punjab,141003,2022,q3,127410
punjab,145001,2022,q3,111293
punjab,141007,2022,q3,107341
punjab,144001,2022,q3,100011
punjab,143001,2022,q4,438058
punjab,141008,2022,q4,247825
punjab,141001,2022,q4,149085
punjab,140603,2022,q4,139073
punjab,147001,2022,q4,138928
punjab,141003,2022,q4,133998
punjab,140301,2022,q4,133738
punjab,145001,2022,q4,116518
punjab,141007,2022,q4,113238
punjab,144001,2022,q4,104885
rajasthan,302012,2018,q1,68098
rajasthan,302020,2018,q1,50344
rajasthan,302029,2018,q1,49859
rajasthan,302015,2018,q1,47908
rajasthan,311001,2018,q1,46853
rajasthan,302017,2018,q1,45661
rajasthan,301001,2018,q1,39681
rajasthan,302001,2018,q1,39025
rajasthan,335001,2018,q1,36679
rajasthan,313001,2018,q1,36182
rajasthan,302012,2018,q2,89071
rajasthan,302020,2018,q2,65233
rajasthan,302029,2018,q2,64493
rajasthan,311001,2018,q2,61741
rajasthan,302015,2018,q2,61369
rajasthan,302017,2018,q2,58627
rajasthan,301001,2018,q2,52321
rajasthan,302001,2018,q2,51641
rajasthan,335001,2018,q2,48196
rajasthan,313001,2018,q2,46898
rajasthan,302012,2018,q3,107088
rajasthan,302020,2018,q3,79083
rajasthan,302029,2018,q3,77899
rajasthan,302015,2018,q3,73697
rajasthan,311001,2018,q3,73337
rajasthan,302017,2018,q3,70843
rajasthan,301001,2018,q3,62988
rajasthan,302001,2018,q3,62534
rajasthan,335001,2018,q3,57250
rajasthan,302013,2018,q3,55784
rajasthan,302012,2018,q4,128747
rajasthan,302020,2018,q4,94293
rajasthan,302029,2018,q4,93316
rajasthan,302015,2018,q4,87634
rajasthan,311001,2018,q4,87612
rajasthan,302017,2018,q4,84185
rajasthan,301001,2018,q4,75902
rajasthan,302001,2018,q4,75261
rajasthan,335001,2018,q4,70925
rajasthan,302013,2018,q4,67335
rajasthan,302012,2019,q1,152051
rajasthan,302029,2019,q1,110968
rajasthan,302020,2019,q1,109680
rajasthan,311001,2019,q1,105316
rajasthan,302015,2019,q1,100778
rajasthan,302017,2019,q1,97262
rajasthan,301001,2019,q1,89896
rajasthan,302001,2019,q1,89061
rajasthan,335001,2019,q1,82868
rajasthan,302013,2019,q1,79661
rajasthan,302012,2019,q2,168578
rajasthan,302029,2019,q2,122421
rajasthan,302020,2019,q2,120003
rajasthan,311001,2019,q2,118290
rajasthan,302015,2019,q2,109679
rajasthan,302017,2019,q2,105403
rajasthan,302001,2019,q2,104285
rajasthan,301001,2019,q2,101785
rajasthan,335001,2019,q2,92230
rajasthan,313001,2019,q2,90885
rajasthan,302012,2019,q3,185991
rajasthan,302029,2019,q3,134500
rajasthan,311001,2019,q3,131583
rajasthan,302020,2019,q3,130651
rajasthan,302015,2019,q3,118374
rajasthan,302001,2019,q3,117686
rajasthan,302017,2019,q3,114314
rajasthan,301001,2019,q3,112490
rajasthan,313001,2019,q3,103927
rajasthan,335001,2019,q3,101510
rajasthan,302012,2019,q4,201766
rajasthan,302029,2019,q4,146384
rajasthan,311001,2019,q4,143656
rajasthan,302020,2019,q4,140229
rajasthan,302001,2019,q4,128922
rajasthan,302015,2019,q4,126802
rajasthan,301001,2019,q4,122776
rajasthan,302017,2019,q4,122407
rajasthan,313001,2019,q4,115454
rajasthan,334001,2019,q4,112040
rajasthan,302012,2020,q1,217583
rajasthan,302029,2020,q1,158044
rajasthan,311001,2020,q1,157136
rajasthan,302020,2020,q1,149472
rajasthan,302001,2020,q1,139859
rajasthan,302015,2020,q1,133707
rajasthan,301001,2020,q1,133372
rajasthan,302017,2020,q1,129853
rajasthan,313001,2020,q1,127121
rajasthan,334001,2020,q1,123837
rajasthan,302012,2020,q2,233663
rajasthan,311001,2020,q2,169810
rajasthan,302029,2020,q2,168150
rajasthan,302020,2020,q2,157169
rajasthan,302001,2020,q2,149077
rajasthan,301001,2020,q2,143723
rajasthan,302015,2020,q2,139198
rajasthan,313001,2020,q2,138209
rajasthan,334001,2020,q2,136562
rajasthan,302017,2020,q2,136122
rajasthan,302012,2020,q3,253003
rajasthan,311001,2020,q3,183544
rajasthan,302029,2020,q3,181754
rajasthan,302020,2020,q3,168113
rajasthan,302001,2020,q3,159231
rajasthan,301001,2020,q3,154881
rajasthan,313001,2020,q3,151034
rajasthan,334001,2020,q3,149863
rajasthan,302015,2020,q3,147454
rajasthan,302017,2020,q3,144656
rajasthan,302012,2020,q4,271971
rajasthan,311001,2020,q4,197187
rajasthan,302029,2020,q4,194929
rajasthan,302020,2020,q4,179165
rajasthan,302001,2020,q4,169285
rajasthan,301001,2020,q4,165747
rajasthan,313001,2020,q4,164021
rajasthan,334001,2020,q4,163859
rajasthan,302015,2020,q4,155888
rajasthan,302017,2020,q4,153346
rajasthan,302012,2021,q1,292147
rajasthan,311001,2021,q1,212281
rajasthan,302029,2021,q1,209507
rajasthan,302020,2021,q1,191909
rajasthan,302001,2021,q1,180996
rajasthan,301001,2021,q1,178156
rajasthan,334001,2021,q1,177076
rajasthan,313001,2021,q1,176646
rajasthan,302015,2021,q1,166517
rajasthan,302017,2021,q1,164063
rajasthan,302012,2021,q2,312285
rajasthan,311001,2021,q2,227209
rajasthan,302029,2021,q2,223910
rajasthan,302020,2021,q2,204686
rajasthan,302001,2021,q2,192943
rajasthan,301001,2021,q2,190560
rajasthan,334001,2021,q2,189777
rajasthan,313001,2021,q2,188708
rajasthan,302015,2021,q2,177498
rajasthan,302017,2021,q2,174826
rajasthan,302012,2021,q3,335006
rajasthan,311001,2021,q3,244096
rajasthan,302029,2021,q3,240131
rajasthan,302020,2021,q3,218927
rajasthan,302001,2021,q3,206038
rajasthan,301001,2021,q3,204447
rajasthan,334001,2021,q3,204021
rajasthan,313001,2021,q3,202038
rajasthan,302015,2021,q3,189635
rajasthan,302017,2021,q3,186862
rajasthan,302012,2021,q4,357814
rajasthan,311001,2021,q4,261008
rajasthan,302029,2021,q4,256592
rajasthan,302020,2021,q4,233202
rajasthan,302001,2021,q4,219208
rajasthan,301001,2021,q4,218321
rajasthan,334001,2021,q4,218086
rajasthan,313001,2021,q4,215569
rajasthan,302015,2021,q4,201866
rajasthan,302017,2021,q4,199101
rajasthan,302012,2022,q1,379201
rajasthan,311001,2022,q1,276732
rajasthan,302029,2022,q1,271894
rajasthan,302020,2022,q1,246589
rajasthan,301001,2022,q1,231537
rajasthan,302001,2022,q1,231535
rajasthan,334001,2022,q1,231262
rajasthan,313001,2022,q1,228203
rajasthan,302015,2022,q1,213355
rajasthan,302017,2022,q1,210495
rajasthan,302012,2022,q2,399537
rajasthan,311001,2022,q2,291700
rajasthan,302029,2022,q2,286572
rajasthan,302020,2022,q2,259218
rajasthan,301001,2022,q2,244138
rajasthan,334001,2022,q2,243611
rajasthan,302001,2022,q2,243317
rajasthan,313001,2022,q2,240292
rajasthan,302015,2022,q2,224395
rajasthan,302017,2022,q2,221344
rajasthan,302012,2022,q3,420931
rajasthan,311001,2022,q3,307471
rajasthan,302029,2022,q3,301977
rajasthan,302020,2022,q3,272359
rajasthan,301001,2022,q3,257331
rajasthan,334001,2022,q3,256340
rajasthan,302001,2022,q3,255437
rajasthan,313001,2022,q3,252805
rajasthan,302015,2022,q3,235747
rajasthan,302017,2022,q3,232516
rajasthan,302012,2022,q4,442071
rajasthan,311001,2022,q4,323050
rajasthan,302029,2022,q4,317257
rajasthan,302020,2022,q4,285618
rajasthan,301001,2022,q4,270375
rajasthan,334001,2022,q4,268334
rajasthan,302001,2022,q4,267759
rajasthan,313001,2022,q4,265014
rajasthan,302015,2022,q4,247217
rajasthan,302017,2022,q4,243904
sikkim,737101,2018,q1,3490
sikkim,737102,2018,q1,2643
sikkim,737132,2018,q1,2313
sikkim,737135,2018,q1,1769
sikkim,737134,2018,q1,1743
sikkim,737126,2018,q1,1175
sikkim,737113,2018,q1,1019
sikkim,737120,2018,q1,994
sikkim,737136,2018,q1,931
sikkim,737103,2018,q1,856
sikkim,737101,2018,q2,4767
sikkim,737102,2018,q2,3632
sikkim,737132,2018,q2,3280
sikkim,737134,2018,q2,2541
sikkim,737135,2018,q2,2447
sikkim,737126,2018,q2,1652
sikkim,737120,2018,q2,1495
sikkim,737113,2018,q2,1414
sikkim,737136,2018,q2,1257
sikkim,737103,2018,q2,1181
sikkim,737101,2018,q3,6302
sikkim,737102,2018,q3,4818
sikkim,737132,2018,q3,4053
sikkim,737134,2018,q3,3387
sikkim,737135,2018,q3,3199
sikkim,737126,2018,q3,2325
sikkim,737120,2018,q3,2052
sikkim,737113,2018,q3,1970
sikkim,737103,2018,q3,1626
sikkim,737136,2018,q3,1612
sikkim,737101,2018,q4,8184
sikkim,737102,2018,q4,6096
sikkim,737132,2018,q4,4951
sikkim,737134,2018,q4,4401
sikkim,737135,2018,q4,4040
sikkim,737126,2018,q4,3058
sikkim,737120,2018,q4,2748
sikkim,737113,2018,q4,2604
sikkim,737103,2018,q4,2161
sikkim,737136,2018,q4,1980
sikkim,737101,2019,q1,9811
sikkim,737102,2019,q1,7390
sikkim,737132,2019,q1,5823
sikkim,737134,2019,q1,5484
sikkim,737135,2019,q1,4863
sikkim,737126,2019,q1,3693
sikkim,737120,2019,q1,3393
sikkim,737113,2019,q1,3139
sikkim,737103,2019,q1,2669
sikkim,737136,2019,q1,2338
sikkim,737101,2019,q2,11751
sikkim,737102,2019,q2,8730
sikkim,737132,2019,q2,6732
sikkim,737134,2019,q2,6641
sikkim,737135,2019,q2,5696
sikkim,737126,2019,q2,4655
sikkim,737120,2019,q2,3941
sikkim,737113,2019,q2,3858
sikkim,737103,2019,q2,3239
sikkim,737121,2019,q2,2827
sikkim,737101,2019,q3,13584
sikkim,737102,2019,q3,9884
sikkim,737134,2019,q3,7809
sikkim,737132,2019,q3,7615
sikkim,737135,2019,q3,6481
sikkim,737126,2019,q3,5557
sikkim,737113,2019,q3,4526
sikkim,737120,2019,q3,4413
sikkim,737103,2019,q3,3643
sikkim,737121,2019,q3,3356
sikkim,737101,2019,q4,15223
sikkim,737102,2019,q4,11002
sikkim,737134,2019,q4,8964
sikkim,737132,2019,q4,8456
sikkim,737135,2019,q4,7240
sikkim,737126,2019,q4,6464
sikkim,737113,2019,q4,5181
sikkim,737120,2019,q4,4869
sikkim,737103,2019,q4,3999
sikkim,737121,2019,q4,3995
sikkim,737101,2020,q1,17139
sikkim,737102,2020,q1,12201
sikkim,737134,2020,q1,10222
sikkim,737132,2020,q1,9292
sikkim,737135,2020,q1,8051
sikkim,737126,2020,q1,7462
sikkim,737113,2020,q1,5869
sikkim,737120,2020,q1,5305
sikkim,737121,2020,q1,4720
sikkim,737103,2020,q1,4434
sikkim,737101,2020,q2,19227
sikkim,737102,2020,q2,13610
sikkim,737134,2020,q2,11915
sikkim,737132,2020,q2,10447
sikkim,737135,2020,q2,9160
sikkim,737126,2020,q2,8958
sikkim,737113,2020,q2,6822
sikkim,737120,2020,q2,5833
sikkim,737121,2020,q2,5749
sikkim,737103,2020,q2,4938
sikkim,737101,2020,q3,21525
sikkim,737102,2020,q3,15094
sikkim,737134,2020,q3,13624
sikkim,737132,2020,q3,11586
sikkim,737135,2020,q3,10222
sikkim,737126,2020,q3,10158
sikkim,737113,2020,q3,7782
sikkim,737121,2020,q3,6733
sikkim,737120,2020,q3,6342
sikkim,737103,2020,q3,5456
sikkim,737101,2020,q4,23744
sikkim,737102,2020,q4,16577
sikkim,737134,2020,q4,15077
sikkim,737132,2020,q4,12638
sikkim,737126,2020,q4,11350
sikkim,737135,2020,q4,11169
sikkim,737113,2020,q4,8583
sikkim,737121,2020,q4,7474
sikkim,737120,2020,q4,6926
sikkim,737103,2020,q4,5977
sikkim,737101,2021,q1,25663
sikkim,737102,2021,q1,17843
sikkim,737134,2021,q1,16236
sikkim,737132,2021,q1,13649
sikkim,737126,2021,q1,12273
sikkim,737135,2021,q1,12017
sikkim,737113,2021,q1,9258
sikkim,737121,2021,q1,8095
sikkim,737120,2021,q1,7423
sikkim,737103,2021,q1,6443
sikkim,737101,2021,q2,27441
sikkim,737102,2021,q2,19098
sikkim,737134,2021,q2,17409
sikkim,737132,2021,q2,14618
sikkim,737126,2021,q2,13159
sikkim,737135,2021,q2,12879
sikkim,737113,2021,q2,9970
sikkim,737121,2021,q2,8689
sikkim,737120,2021,q2,7948
sikkim,737103,2021,q2,6915
sikkim,737101,2021,q3,29396
sikkim,737102,2021,q3,20468
sikkim,737134,2021,q3,18740
sikkim,737132,2021,q3,15682
sikkim,737126,2021,q3,14145
sikkim,737135,2021,q3,13811
sikkim,737113,2021,q3,10760
sikkim,737121,2021,q3,9361
sikkim,737120,2021,q3,8604
sikkim,737103,2021,q3,7436
sikkim,737101,2021,q4,31343
sikkim,737102,2021,q4,21810
sikkim,737134,2021,q4,20001
sikkim,737132,2021,q4,16715
sikkim,737126,2021,q4,15175
sikkim,737135,2021,q4,14764
sikkim,737113,2021,q4,11524
sikkim,737121,2021,q4,10012
sikkim,737120,2021,q4,9245
sikkim,737103,2021,q4,7965
sikkim,737101,2022,q1,33157
sikkim,737102,2022,q1,23098
sikkim,737134,2022,q1,21281
sikkim,737132,2022,q1,17728
sikkim,737126,2022,q1,16079
sikkim,737135,2022,q1,15654
sikkim,737113,2022,q1,12301
sikkim,737121,2022,q1,10688
sikkim,737120,2022,q1,9820
sikkim,737103,2022,q1,8440
sikkim,737101,2022,q2,34848
sikkim,737102,2022,q2,24299
sikkim,737134,2022,q2,22433
sikkim,737132,2022,q2,18657
sikkim,737126,2022,q2,16979
sikkim,737135,2022,q2,16506
sikkim,737113,2022,q2,13025
sikkim,737121,2022,q2,11289
sikkim,737120,2022,q2,10381
sikkim,737103,2022,q2,8885
sikkim,737101,2022,q3,36580
sikkim,737102,2022,q3,25512
sikkim,737134,2022,q3,23630
sikkim,737132,2022,q3,19633
sikkim,737126,2022,q3,17775
sikkim,737135,2022,q3,17399
sikkim,737113,2022,q3,13634
sikkim,737121,2022,q3,11780
sikkim,737120,2022,q3,10901
sikkim,737103,2022,q3,9349
sikkim,737101,2022,q4,38348
sikkim,737102,2022,q4,26669
sikkim,737134,2022,q4,24659
sikkim,737132,2022,q4,20507
sikkim,737126,2022,q4,18512
sikkim,737135,2022,q4,18170
sikkim,737113,2022,q4,14122
sikkim,737121,2022,q4,12204
sikkim,737120,2022,q4,11369
sikkim,737103,2022,q4,9731
tamil nadu,600100,2018,q1,19254
tamil nadu,602105,2018,q1,17170
tamil nadu,641602,2018,q1,17139
tamil nadu,635109,2018,q1,16386
tamil nadu,600042,2018,q1,16188
tamil nadu,600003,2018,q1,16113
tamil nadu,600119,2018,q1,15020
tamil nadu,600056,2018,q1,14894
tamil nadu,600053,2018,q1,13947
tamil nadu,600097,2018,q1,13934
tamil nadu,600100,2018,q2,26004
tamil nadu,641602,2018,q2,24485
tamil nadu,602105,2018,q2,23885
tamil nadu,635109,2018,q2,23421
tamil nadu,600042,2018,q2,21630
tamil nadu,600003,2018,q2,21275
tamil nadu,600056,2018,q2,20493
tamil nadu,600119,2018,q2,19870
tamil nadu,635126,2018,q2,19632
tamil nadu,600053,2018,q2,19366
tamil nadu,600100,2018,q3,32407
tamil nadu,641602,2018,q3,32062
tamil nadu,602105,2018,q3,30685
tamil nadu,635109,2018,q3,30342
tamil nadu,600042,2018,q3,27281
tamil nadu,600056,2018,q3,25710
tamil nadu,635126,2018,q3,25446
tamil nadu,600119,2018,q3,25310
tamil nadu,600003,2018,q3,25211
tamil nadu,600053,2018,q3,24350
tamil nadu,600100,2018,q4,42866
tamil nadu,641602,2018,q4,41636
tamil nadu,602105,2018,q4,40337
tamil nadu,635109,2018,q4,39553
tamil nadu,600042,2018,q4,35139
tamil nadu,600056,2018,q4,34394
tamil nadu,635126,2018,q4,33327
tamil nadu,600119,2018,q4,32763
tamil nadu,600053,2018,q4,32652
tamil nadu,600003,2018,q4,31780
tamil nadu,600100,2019,q1,51245
tamil nadu,641602,2019,q1,49716
tamil nadu,602105,2019,q1,48656
tamil nadu,635109,2019,q1,48062
tamil nadu,600042,2019,q1,41510
tamil nadu,600056,2019,q1,41450
tamil nadu,635126,2019,q1,40399
tamil nadu,600053,2019,q1,39199
tamil nadu,600119,2019,q1,38537
tamil nadu,600003,2019,q1,38221
tamil nadu,600100,2019,q2,59144
tamil nadu,641602,2019,q2,58046
tamil nadu,635109,2019,q2,56022
tamil nadu,602105,2019,q2,55771
tamil nadu,600003,2019,q2,51153
tamil nadu,600056,2019,q2,48134
tamil nadu,635126,2019,q2,47157
tamil nadu,600042,2019,q2,47069
tamil nadu,600053,2019,q2,45586
tamil nadu,600116,2019,q2,43913
tamil nadu,641602,2019,q3,66075
tamil nadu,600100,2019,q3,65467
tamil nadu,635109,2019,q3,63628
tamil nadu,602105,2019,q3,62631
tamil nadu,600003,2019,q3,60506
tamil nadu,600056,2019,q3,54402
tamil nadu,635126,2019,q3,53597
tamil nadu,600042,2019,q3,51880
tamil nadu,600053,2019,q3,50908
tamil nadu,600116,2019,q3,49401
tamil nadu,641602,2019,q4,75544
tamil nadu,600100,2019,q4,72286
tamil nadu,635109,2019,q4,72159
tamil nadu,602105,2019,q4,70089
tamil nadu,600003,2019,q4,67897
tamil nadu,600056,2019,q4,60936
tamil nadu,635126,2019,q4,60812
tamil nadu,600042,2019,q4,56848
tamil nadu,600053,2019,q4,56622
tamil nadu,600116,2019,q4,55253
tamil nadu,641602,2020,q1,85509
tamil nadu,635109,2020,q1,80309
tamil nadu,600100,2020,q1,78806
tamil nadu,602105,2020,q1,77276
tamil nadu,600003,2020,q1,74485
tamil nadu,635126,2020,q1,67464
tamil nadu,600056,2020,q1,67263
tamil nadu,600053,2020,q1,62400
