state,year,quater,district,transaction_count,transaction_amount
tamil nadu,2020,q1,thiruvarur ,212930,408094487.0434287
tamil nadu,2020,q2,tiruchirappalli ,1239752,2259353198.2312646
tamil nadu,2020,q2,ramanathapuram ,403786,661632822.2122507
tamil nadu,2020,q2,krishnagiri ,1815882,2926042853.4562645
tamil nadu,2020,q2,cuddalore ,929530,1458835726.4592264
tamil nadu,2020,q2,kancheepuram ,2203060,3393883768.0840974
tamil nadu,2020,q2,tiruppur ,1672101,2911511483.8182716
tamil nadu,2020,q2,dharmapuri ,971777,1539558695.6271136
tamil nadu,2020,q2,thoothukkudi ,585510,938884780.0900332
tamil nadu,2020,q2,thanjavur ,783386,1304374742.2084258
tamil nadu,2020,q2,madurai ,1479517,2674909377.6650577
tamil nadu,2020,q2,tiruvannamalai ,1016764,1564647529.0364478
tamil nadu,2020,q2,salem ,1996687,3860454261.651264
tamil nadu,2020,q2,nagapattinam ,390613,608201139.5141095
tamil nadu,2020,q2,tirupathur ,631124,960294057.5729527
tamil nadu,2020,q2,ariyalur ,263779,410063988.60662913
tamil nadu,2020,q2,chennai ,12611208,29147317644.503105
tamil nadu,2020,q2,the nilgiris ,355454,581703441.9510607
tamil nadu,2020,q2,erode ,1139240,2119973187.1860313
tamil nadu,2020,q2,karur ,382119,633428413.9921837
tamil nadu,2020,q2,kallakkurichi ,607847,980428588.7206059
tamil nadu,2020,q2,viluppuram ,766917,1162943132.2356915
tamil nadu,2020,q2,pudukkottai ,459794,750888437.2587082
tamil nadu,2020,q2,perambalur ,198639,329964998.7805215
tamil nadu,2020,q2,coimbatore ,4598586,9331489602.73216
tamil nadu,2020,q2,virudhunagar ,638466,1035203731.1760523
tamil nadu,2020,q2,dindigul ,875201,1467678448.642478
tamil nadu,2020,q2,sivaganga ,466843,832938854.3656999
tamil nadu,2020,q2,tenkasi ,393743,607997551.0017486
tamil nadu,2020,q2,chengalpattu ,3911793,5672393784.752347
tamil nadu,2020,q2,kanniyakumari ,642785,1002764983.21273
tamil nadu,2020,q2,tirunelveli ,595006,981716780.5785341
tamil nadu,2020,q2,thiruvallur ,3872452,6511946063.8743
tamil nadu,2020,q2,theni ,456942,841976234.1873717
tamil nadu,2020,q2,ranipet ,609090,998988164.0633076
tamil nadu,2020,q2,namakkal ,686147,1323772060.7081692
tamil nadu,2020,q2,vellore ,907130,1535487877.7360196
tamil nadu,2020,q2,thiruvarur ,311440,502858490.9367853
tamil nadu,2020,q3,tiruchirappalli ,1609739,3502678622.7949715
tamil nadu,2020,q3,ramanathapuram ,450267,948111943.4278743
tamil nadu,2020,q3,krishnagiri ,2701216,4989224721.359926
tamil nadu,2020,q3,cuddalore ,1103451,2101118231.9752603
tamil nadu,2020,q3,kancheepuram ,3333347,5572087481.284177
tamil nadu,2020,q3,tiruppur ,2654998,5542739051.315315
tamil nadu,2020,q3,dharmapuri ,1221794,2483972861.1500587
tamil nadu,2020,q3,thoothukkudi ,720309,1430208948.909895
tamil nadu,2020,q3,thanjavur ,932026,1944980672.5183542
tamil nadu,2020,q3,madurai ,2157858,4867134340.423642
tamil nadu,2020,q3,tiruvannamalai ,1117986,2109539881.7810178
tamil nadu,2020,q3,salem ,3016579,6990924402.004694
tamil nadu,2020,q3,nagapattinam ,442833,905174369.872862
tamil nadu,2020,q3,tirupathur ,767383,1468351781.2540286
tamil nadu,2020,q3,ariyalur ,290012,560977093.7598886
tamil nadu,2020,q3,chennai ,17354210,39868873382.45007
tamil nadu,2020,q3,the nilgiris ,426914,842011481.384361
tamil nadu,2020,q3,erode ,1662818,3580607368.6476808
tamil nadu,2020,q3,karur ,476013,959688140.4116528
tamil nadu,2020,q3,kallakkurichi ,709498,1411184195.1598125
tamil nadu,2020,q3,viluppuram ,890428,1650714869.6221972
tamil nadu,2020,q3,pudukkottai ,511066,1002875479.7404414
tamil nadu,2020,q3,perambalur ,248365,486856551.5866273
tamil nadu,2020,q3,coimbatore ,6742559,13861133095.484821
tamil nadu,2020,q3,virudhunagar ,755042,1537205704.5032408
tamil nadu,2020,q3,dindigul ,1046352,2133131071.9329844
tamil nadu,2020,q3,sivaganga ,560050,1214796694.780692
tamil nadu,2020,q3,tenkasi ,437580,877523651.9291975
tamil nadu,2020,q3,chengalpattu ,5205491,7909757202.294512
tamil nadu,2020,q3,kanniyakumari ,807770,1584289202.7996368
tamil nadu,2020,q3,tirunelveli ,735138,1502249272.994345
tamil nadu,2020,q3,thiruvallur ,5496010,10295422113.34424
tamil nadu,2020,q3,theni ,536068,1206090412.7910213
tamil nadu,2020,q3,ranipet ,758850,1435344028.935311
tamil nadu,2020,q3,namakkal ,878266,1988968361.8025646
tamil nadu,2020,q3,vellore ,1172385,2371471268.3532925
tamil nadu,2020,q3,thiruvarur ,347154,703997543.8828171
tamil nadu,2020,q4,tiruchirappalli ,2464746,5291331688.157503
tamil nadu,2020,q4,ramanathapuram ,622498,1360009136.1764975
tamil nadu,2020,q4,krishnagiri ,5011992,9044884706.251484
tamil nadu,2020,q4,cuddalore ,1633984,3084770467.789626
tamil nadu,2020,q4,kancheepuram ,6509711,9795433898.261469
tamil nadu,2020,q4,tiruppur ,4364806,8662796446.594257
tamil nadu,2020,q4,dharmapuri ,1902446,4029773950.47177
tamil nadu,2020,q4,thoothukkudi ,1025293,2096065758.5672612
tamil nadu,2020,q4,thanjavur ,1385065,2813748477.8655963
tamil nadu,2020,q4,madurai ,3222620,7010358411.213523
tamil nadu,2020,q4,tiruvannamalai ,1662872,3151358781.4440365
tamil nadu,2020,q4,salem ,4407759,9865912487.837538
tamil nadu,2020,q4,nagapattinam ,664899,1298601389.6956697
tamil nadu,2020,q4,tirupathur ,1301514,2436174292.046173
tamil nadu,2020,q4,ariyalur ,387497,743274399.6431041
tamil nadu,2020,q4,chennai ,24172148,46230345977.314285
tamil nadu,2020,q4,the nilgiris ,715903,1389804925.0072508
tamil nadu,2020,q4,erode ,2534766,5126731992.032161
tamil nadu,2020,q4,karur ,721954,1457183761.2301733
tamil nadu,2020,q4,kallakkurichi ,959178,1942813252.5128467
tamil nadu,2020,q4,viluppuram ,1372880,2475210959.1676445
tamil nadu,2020,q4,pudukkottai ,724855,1483819411.301909
tamil nadu,2020,q4,perambalur ,365657,715175756.890573
tamil nadu,2020,q4,coimbatore ,10473572,18723397961.28515
tamil nadu,2020,q4,virudhunagar ,1102516,2383190479.025921
tamil nadu,2020,q4,dindigul ,1631369,3318607660.087685
tamil nadu,2020,q4,sivaganga ,797194,1721864988.6506038
tamil nadu,2020,q4,tenkasi ,609674,1274667229.591744
tamil nadu,2020,q4,chengalpattu ,10168033,13669246947.729094
tamil nadu,2020,q4,kanniyakumari ,1166505,2382779400.116146
tamil nadu,2020,q4,tirunelveli ,1111193,2260434387.216198
tamil nadu,2020,q4,thiruvallur ,10184454,17303936393.2994
tamil nadu,2020,q4,theni ,804224,1801741591.6517766
tamil nadu,2020,q4,ranipet ,1248949,2325606203.7697453
tamil nadu,2020,q4,namakkal ,1351038,3027640522.714216
tamil nadu,2020,q4,vellore ,1923419,3810475312.8014083
tamil nadu,2020,q4,thiruvarur ,472518,964028095.5818014
tamil nadu,2021,q1,tiruchirappalli ,2534430,5757901187.932753
tamil nadu,2021,q1,ramanathapuram ,631789,1554931692.7774014
tamil nadu,2021,q1,krishnagiri ,5202492,9440763059.482832
tamil nadu,2021,q1,cuddalore ,1707504,3517107575.659477
tamil nadu,2021,q1,kancheepuram ,7239244,10815729803.342922
tamil nadu,2021,q1,tiruppur ,4975985,9855808601.269077
tamil nadu,2021,q1,dharmapuri ,1935044,4467489202.169479
tamil nadu,2021,q1,thoothukkudi ,1024223,2295990424.1404276
tamil nadu,2021,q1,thanjavur ,1422654,3220591281.6633296
tamil nadu,2021,q1,madurai ,3516926,7776155489.0908375
tamil nadu,2021,q1,tiruvannamalai ,1645538,3445029710.066068
tamil nadu,2021,q1,salem ,5675889,12397067358.312304
tamil nadu,2021,q1,nagapattinam ,689365,1537599764.657482
tamil nadu,2021,q1,tirupathur ,1373386,2765064695.423464
tamil nadu,2021,q1,ariyalur ,381503,827174237.8486408
tamil nadu,2021,q1,chennai ,39623781,67401706552.93741
tamil nadu,2021,q1,the nilgiris ,765592,1525536741.0368812
tamil nadu,2021,q1,erode ,3015359,6105816825.193926
tamil nadu,2021,q1,karur ,743870,1632503232.2905831
tamil nadu,2021,q1,kallakkurichi ,992263,2227491859.8830943
tamil nadu,2021,q1,viluppuram ,1447099,2796485186.5226917
tamil nadu,2021,q1,pudukkottai ,717862,1670160006.5136104
tamil nadu,2021,q1,perambalur ,362847,795881350.4264938
tamil nadu,2021,q1,coimbatore ,13630124,22657497371.80345
tamil nadu,2021,q1,virudhunagar ,1109562,2480352479.604073
tamil nadu,2021,q1,dindigul ,1675353,3733288913.068657
tamil nadu,2021,q1,sivaganga ,803444,1871616574.1551266
tamil nadu,2021,q1,tenkasi ,586227,1368272015.8617854
tamil nadu,2021,q1,chengalpattu ,11689531,15537387199.626888
tamil nadu,2021,q1,kanniyakumari ,1190574,2593569110.9656763
tamil nadu,2021,q1,tirunelveli ,1143931,2464834832.450224
tamil nadu,2021,q1,thiruvallur ,11085004,18895161862.27714
tamil nadu,2021,q1,theni ,831827,1963096378.715371
tamil nadu,2021,q1,ranipet ,1250636,2494409737.4287558
tamil nadu,2021,q1,namakkal ,1391436,3321591123.8563447
tamil nadu,2021,q1,vellore ,2072042,4306538176.971644
tamil nadu,2021,q1,thiruvarur ,472338,1150542258.225264
tamil nadu,2021,q2,tiruchirappalli ,2802791,5989876679.724473
tamil nadu,2021,q2,ramanathapuram ,798185,1781472318.7188895
tamil nadu,2021,q2,krishnagiri ,5709389,10202810394.134584
tamil nadu,2021,q2,cuddalore ,2104002,3951860482.8076982
tamil nadu,2021,q2,kancheepuram ,6712965,10372666957.168972
tamil nadu,2021,q2,tiruppur ,5150795,9379303653.11161
tamil nadu,2021,q2,dharmapuri ,2359010,4862765621.436455
tamil nadu,2021,q2,thoothukkudi ,1235343,2578339769.1596274
tamil nadu,2021,q2,thanjavur ,1640555,3416074243.8248944
tamil nadu,2021,q2,madurai ,3953976,8300059490.344873
tamil nadu,2021,q2,tiruvannamalai ,1985072,3856475911.7971444
tamil nadu,2021,q2,salem ,6557056,13210082950.603289
tamil nadu,2021,q2,nagapattinam ,791395,1603740775.831827
tamil nadu,2021,q2,tirupathur ,1664696,3096439056.0077715
tamil nadu,2021,q2,ariyalur ,497484,968590644.6844518
tamil nadu,2021,q2,chennai ,43737916,74499227803.6517
tamil nadu,2021,q2,the nilgiris ,810947,1566496075.5969553
tamil nadu,2021,q2,erode ,3273510,6223483781.161043
tamil nadu,2021,q2,karur ,878890,1756585805.1623807
tamil nadu,2021,q2,kallakkurichi ,1265522,2528572642.064455
tamil nadu,2021,q2,viluppuram ,1691100,3055469304.042017
tamil nadu,2021,q2,pudukkottai ,887414,1878724769.0651233
tamil nadu,2021,q2,perambalur ,435091,918814447.3710897
tamil nadu,2021,q2,coimbatore ,13478464,22760967333.98004
tamil nadu,2021,q2,virudhunagar ,1328980,2829209746.352104
tamil nadu,2021,q2,dindigul ,1926229,4084399404.4486322
tamil nadu,2021,q2,sivaganga ,991039,2138901770.5194092
tamil nadu,2021,q2,tenkasi ,747381,1613264780.7995117
tamil nadu,2021,q2,chengalpattu ,10075805,14457269251.206604
tamil nadu,2021,q2,kanniyakumari ,1398479,3021399531.8626623
tamil nadu,2021,q2,tirunelveli ,1372707,2810892734.1594667
tamil nadu,2021,q2,thiruvallur ,10992425,19318347570.29032
tamil nadu,2021,q2,theni ,1006998,2256366700.018511
tamil nadu,2021,q2,ranipet ,1430560,2810335099.931938
tamil nadu,2021,q2,namakkal ,1575727,3596658592.319852
tamil nadu,2021,q2,vellore ,2319925,4575493116.641008
tamil nadu,2021,q2,thiruvarur ,570619,1215901816.548285
tamil nadu,2021,q3,tiruchirappalli ,3736365,8136231980.2489195
tamil nadu,2021,q3,ramanathapuram ,1028742,2349967987.7481923
tamil nadu,2021,q3,krishnagiri ,8122339,14578072272.708693
tamil nadu,2021,q3,cuddalore ,2771525,5246388698.49807
tamil nadu,2021,q3,kancheepuram ,9646258,14550143056.676136
tamil nadu,2021,q3,tiruppur ,8398025,15282996499.831757
tamil nadu,2021,q3,dharmapuri ,3165112,6750977106.361298
tamil nadu,2021,q3,thoothukkudi ,1648598,3549683754.7758408
tamil nadu,2021,q3,thanjavur ,2123436,4642138035.103878
tamil nadu,2021,q3,madurai ,5142737,11208939183.589071
tamil nadu,2021,q3,tiruvannamalai ,2496046,5012701130.634172
tamil nadu,2021,q3,salem ,8972048,18517560410.078224
tamil nadu,2021,q3,nagapattinam ,1080569,2291158512.005002
tamil nadu,2021,q3,tirupathur ,2250740,4279948252.118585
tamil nadu,2021,q3,ariyalur ,658430,1302833298.3803225
tamil nadu,2021,q3,chennai ,60971210,100463999673.28705
tamil nadu,2021,q3,the nilgiris ,1147621,2226960234.278348
tamil nadu,2021,q3,erode ,4668549,9015063256.621798
tamil nadu,2021,q3,karur ,1215220,2538560234.489727
tamil nadu,2021,q3,kallakkurichi ,1635742,3336289610.826971
tamil nadu,2021,q3,viluppuram ,2157103,3952931604.1340733
tamil nadu,2021,q3,pudukkottai ,1151943,2522917992.224124
tamil nadu,2021,q3,perambalur ,569636,1164081951.2492151
tamil nadu,2021,q3,coimbatore ,20245762,33773953433.753265
tamil nadu,2021,q3,virudhunagar ,1750490,3906229438.3320065
tamil nadu,2021,q3,dindigul ,2698900,5791216155.941603
tamil nadu,2021,q3,sivaganga ,1290549,2864305904.0258627
tamil nadu,2021,q3,tenkasi ,974832,2236394720.4405456
tamil nadu,2021,q3,chengalpattu ,14140388,19685011908.63714
tamil nadu,2021,q3,kanniyakumari ,1877533,4143575246.889376
tamil nadu,2021,q3,tirunelveli ,1846166,3848343515.85966
tamil nadu,2021,q3,thiruvallur ,15395149,26049988524.55871
tamil nadu,2021,q3,theni ,1367368,3070541723.4354496
tamil nadu,2021,q3,ranipet ,1899157,3748580002.32146
tamil nadu,2021,q3,namakkal ,2234405,5151268721.204435
tamil nadu,2021,q3,vellore ,3162215,6375710716.318077
tamil nadu,2021,q3,thiruvarur ,716496,1641658306.3405278
tamil nadu,2021,q4,tiruchirappalli ,4814042,10030942198.946257
tamil nadu,2021,q4,ramanathapuram ,1246669,2780827994.330324
tamil nadu,2021,q4,krishnagiri ,10363352,18220873236.79904
tamil nadu,2021,q4,cuddalore ,3416287,6301578485.45392
tamil nadu,2021,q4,kancheepuram ,11777894,17286201190.039677
tamil nadu,2021,q4,tiruppur ,11167439,18701118258.10759
tamil nadu,2021,q4,dharmapuri ,4084248,8521324061.002514
tamil nadu,2021,q4,thoothukkudi ,2046353,4257749141.726399
tamil nadu,2021,q4,thanjavur ,2623667,5525021230.471263
tamil nadu,2021,q4,madurai ,6309318,13464800515.296556
tamil nadu,2021,q4,tiruvannamalai ,3112963,6154998056.425686
tamil nadu,2021,q4,salem ,11783515,22754882844.82726
tamil nadu,2021,q4,nagapattinam ,1340753,2671430043.215294
tamil nadu,2021,q4,tirupathur ,2872662,5331962361.389108
tamil nadu,2021,q4,ariyalur ,807477,1566152800.1608644
tamil nadu,2021,q4,chennai ,76229690,118203166308.69281
tamil nadu,2021,q4,the nilgiris ,1558845,2857114042.709935
tamil nadu,2021,q4,erode ,6109637,11279232350.572426
tamil nadu,2021,q4,karur ,1566335,3172350948.0010557
tamil nadu,2021,q4,kallakkurichi ,2028745,4010952254.763807
tamil nadu,2021,q4,viluppuram ,2599072,4570490420.456165
tamil nadu,2021,q4,pudukkottai ,1443125,3057748358.646205
tamil nadu,2021,q4,perambalur ,725923,1433931161.9791088
tamil nadu,2021,q4,coimbatore ,27081380,43635817078.197556
tamil nadu,2021,q4,virudhunagar ,2263404,5079440715.649944
tamil nadu,2021,q4,dindigul ,3475465,7239639952.948546
tamil nadu,2021,q4,sivaganga ,1587767,3433446160.6470966
tamil nadu,2021,q4,tenkasi ,1188367,2702877027.9242544
tamil nadu,2021,q4,chengalpattu ,17730987,23840432091.35557
tamil nadu,2021,q4,kanniyakumari ,2366555,5119949451.254862
tamil nadu,2021,q4,tirunelveli ,2274498,4618519539.499913
tamil nadu,2021,q4,thiruvallur ,19146359,31072880036.32846
tamil nadu,2021,q4,theni ,1763910,3864287525.995989
tamil nadu,2021,q4,ranipet ,2380328,4599239984.944193
tamil nadu,2021,q4,namakkal ,2959616,6469090317.722906
tamil nadu,2021,q4,vellore ,4017284,7912499851.957881
tamil nadu,2021,q4,thiruvarur ,892045,1980984596.362946
tamil nadu,2022,q1,tiruchirappalli ,5422369,11360010997.109035
tamil nadu,2022,q1,ramanathapuram ,1425024,3361169634.3715773
tamil nadu,2022,q1,krishnagiri ,11729353,20650466208.670742
tamil nadu,2022,q1,cuddalore ,3854898,7328083169.35031
tamil nadu,2022,q1,kancheepuram ,13219354,19642924522.879723
tamil nadu,2022,q1,tiruppur ,12755181,20994558968.024055
tamil nadu,2022,q1,dharmapuri ,4750920,10116593522.472927
tamil nadu,2022,q1,thoothukkudi ,2388242,5004713169.898031
tamil nadu,2022,q1,thanjavur ,2942810,6384285130.794783
tamil nadu,2022,q1,madurai ,7084562,15309320989.586184
tamil nadu,2022,q1,tiruvannamalai ,3659658,7478979872.636584
tamil nadu,2022,q1,salem ,13278693,26325325605.86054
tamil nadu,2022,q1,nagapattinam ,1501440,3137077070.316338
tamil nadu,2022,q1,tirupathur ,3403925,6408532952.989394
tamil nadu,2022,q1,ariyalur ,898502,1840235658.86316
tamil nadu,2022,q1,chennai ,87458453,135444152912.82495
tamil nadu,2022,q1,the nilgiris ,1729884,3144464483.74693
tamil nadu,2022,q1,erode ,6860000,12788323701.473593
tamil nadu,2022,q1,karur ,1831500,3768124397.8555865
tamil nadu,2022,q1,kallakkurichi ,2421741,5048000351.991163
tamil nadu,2022,q1,viluppuram ,2943580,5372428494.6229515
tamil nadu,2022,q1,pudukkottai ,1639483,3677396086.543876
tamil nadu,2022,q1,perambalur ,834022,1744613505.1576376
tamil nadu,2022,q1,coimbatore ,30679187,51963955887.092926
tamil nadu,2022,q1,virudhunagar ,2550440,5676327115.346463
tamil nadu,2022,q1,dindigul ,3965199,8412785022.744812
tamil nadu,2022,q1,sivaganga ,1828509,4101854018.7768383
tamil nadu,2022,q1,tenkasi ,1345693,3196885065.5183153
tamil nadu,2022,q1,chengalpattu ,19802491,27209616572.77708
tamil nadu,2022,q1,kanniyakumari ,2597045,5779300862.137162
tamil nadu,2022,q1,tirunelveli ,2585793,5381065070.681534
tamil nadu,2022,q1,thiruvallur ,21243322,35412374869.409676
tamil nadu,2022,q1,theni ,2063736,4611206982.381892
tamil nadu,2022,q1,ranipet ,2755460,5529848785.373485
tamil nadu,2022,q1,namakkal ,3415879,7554607821.660087
tamil nadu,2022,q1,vellore ,4693455,9294845509.816792
tamil nadu,2022,q1,thiruvarur ,1013347,2334746608.8726997
tamil nadu,2022,q2,tiruchirappalli ,6270815,12634551299.241276
tamil nadu,2022,q2,ramanathapuram ,1634901,3744853011.614974
tamil nadu,2022,q2,krishnagiri ,13942838,24721054679.65894
tamil nadu,2022,q2,cuddalore ,4456802,8117134896.240127
tamil nadu,2022,q2,kancheepuram ,15868496,22731542491.811836
tamil nadu,2022,q2,tiruppur ,15482000,23838727353.104855
tamil nadu,2022,q2,dharmapuri ,5738543,11978363491.184544
tamil nadu,2022,q2,thoothukkudi ,2904687,5842566259.232948
tamil nadu,2022,q2,thanjavur ,3489101,7198941291.2239
tamil nadu,2022,q2,madurai ,8320838,17264493941.688946
tamil nadu,2022,q2,tiruvannamalai ,4281517,8492400732.338126
tamil nadu,2022,q2,salem ,16106627,30338068694.55334
tamil nadu,2022,q2,nagapattinam ,1780491,3563820744.073098
tamil nadu,2022,q2,tirupathur ,4039898,7419909368.9099245
tamil nadu,2022,q2,ariyalur ,1018572,2099380930.1451182
tamil nadu,2022,q2,chennai ,105344784,154665269695.64178
tamil nadu,2022,q2,the nilgiris ,2334296,4192820800.6586566
tamil nadu,2022,q2,erode ,8037374,14313011584.19171
tamil nadu,2022,q2,karur ,2130679,4285560062.068948
tamil nadu,2022,q2,kallakkurichi ,2827472,5639207666.8493
tamil nadu,2022,q2,viluppuram ,3359417,5986428096.992262
tamil nadu,2022,q2,pudukkottai ,1893795,4133146343.311369
tamil nadu,2022,q2,perambalur ,969247,1942588737.1276388
tamil nadu,2022,q2,coimbatore ,36695888,59260276493.12476
tamil nadu,2022,q2,virudhunagar ,3078392,6563589359.971757
tamil nadu,2022,q2,dindigul ,4742064,9862085177.478687
tamil nadu,2022,q2,sivaganga ,2113451,4572110215.1412115
tamil nadu,2022,q2,tenkasi ,1627020,3744115676.153031
tamil nadu,2022,q2,chengalpattu ,25456618,33118244166.51247
tamil nadu,2022,q2,kanniyakumari ,3119680,6825432728.488245
tamil nadu,2022,q2,tirunelveli ,3088831,6293477478.325724
tamil nadu,2022,q2,thiruvallur ,25490825,40588215771.8699
tamil nadu,2022,q2,theni ,2444576,5292036888.261049
tamil nadu,2022,q2,ranipet ,3219805,6359870289.317292
tamil nadu,2022,q2,namakkal ,4127139,8629035859.175919
tamil nadu,2022,q2,vellore ,5911444,11364769190.93938
tamil nadu,2022,q2,thiruvarur ,1158014,2517626211.7731895
tamil nadu,2022,q3,tiruchirappalli ,8564920,16339844623.273811
tamil nadu,2022,q3,ramanathapuram ,2203852,4657168292.975974
tamil nadu,2022,q3,krishnagiri ,14932340,25680854032.527496
tamil nadu,2022,q3,cuddalore ,4680299,8326894677.322099
tamil nadu,2022,q3,kancheepuram ,16476680,22598905113.9707
tamil nadu,2022,q3,tiruppur ,17847117,25599159008.871284
tamil nadu,2022,q3,dharmapuri ,6110827,12322253266.415527
tamil nadu,2022,q3,thoothukkudi ,3019557,5929644411.408558
tamil nadu,2022,q3,thanjavur ,3516046,7247067631.582065
tamil nadu,2022,q3,madurai ,18854500,34963057317.53805
tamil nadu,2022,q3,tiruvannamalai ,4546341,8676598240.042643
tamil nadu,2022,q3,salem ,31403065,50435972371.685875
tamil nadu,2022,q3,nagapattinam ,1844678,3606593436.59481
tamil nadu,2022,q3,tirupathur ,4286229,7637805182.874846
tamil nadu,2022,q3,ariyalur ,1057782,2096516777.8551369
tamil nadu,2022,q3,chennai ,42908667,65344650467.52281
tamil nadu,2022,q3,the nilgiris ,2499125,4071937674.8550215
tamil nadu,2022,q3,erode ,9576460,15897874506.901472
tamil nadu,2022,q3,karur ,2308386,4542659398.617556
tamil nadu,2022,q3,kallakkurichi ,3031305,5829974361.302319
tamil nadu,2022,q3,viluppuram ,3531557,6179829272.664677
tamil nadu,2022,q3,pudukkottai ,2149117,4536703248.458712
tamil nadu,2022,q3,perambalur ,1062776,2063752415.6349826
tamil nadu,2022,q3,coimbatore ,43610373,63815834929.8924
tamil nadu,2022,q3,virudhunagar ,3256212,6768626547.405922
tamil nadu,2022,q3,dindigul ,5468519,11010004404.187984
tamil nadu,2022,q3,sivaganga ,2158718,4655481935.624228
tamil nadu,2022,q3,tenkasi ,1743856,3976292693.820149
tamil nadu,2022,q3,chengalpattu ,78987490,106079722725.66629
tamil nadu,2022,q3,kanniyakumari ,3457993,7370866205.985282
tamil nadu,2022,q3,tirunelveli ,3362624,6665454588.874087
tamil nadu,2022,q3,thiruvallur ,25690184,40124901027.15738
tamil nadu,2022,q3,theni ,2726196,5802007462.408134
tamil nadu,2022,q3,ranipet ,3307025,6087756257.31634
tamil nadu,2022,q3,namakkal ,5427150,10398967389.719395
tamil nadu,2022,q3,vellore ,6719587,12004282971.363426
tamil nadu,2022,q3,thiruvarur ,1168622,2533305502.950427
tamil nadu,2022,q4,tiruchirappalli ,10348183,18674871633.79885
tamil nadu,2022,q4,ramanathapuram ,2536980,5131912118.760078
tamil nadu,2022,q4,krishnagiri ,16419186,27528800881.08297
tamil nadu,2022,q4,cuddalore ,5504268,9263849009.273396
tamil nadu,2022,q4,kancheepuram ,17540782,22979273761.178146
tamil nadu,2022,q4,tiruppur ,20078625,27993817372.884705
tamil nadu,2022,q4,dharmapuri ,6657535,13284210841.009699
tamil nadu,2022,q4,thoothukkudi ,3656395,6774717593.060657
tamil nadu,2022,q4,thanjavur ,4047728,7929388570.071096
tamil nadu,2022,q4,madurai ,21930141,39075713283.65903
tamil nadu,2022,q4,tiruvannamalai ,5236271,9545432273.854141
tamil nadu,2022,q4,salem ,33193962,52189264730.86203
tamil nadu,2022,q4,nagapattinam ,1958358,3688142192.789018
tamil nadu,2022,q4,tirupathur ,4764895,8186140455.240453
tamil nadu,2022,q4,ariyalur ,1245030,2323435387.037087
tamil nadu,2022,q4,chennai ,36087169,52708969517.53118
tamil nadu,2022,q4,the nilgiris ,2829489,4520156369.4038925
tamil nadu,2022,q4,erode ,8133010,13727797354.99751
tamil nadu,2022,q4,karur ,2534064,4869161063.115521
tamil nadu,2022,q4,kallakkurichi ,3330128,6197053072.30322
tamil nadu,2022,q4,viluppuram ,3886476,6442185710.5079155
tamil nadu,2022,q4,pudukkottai ,2351358,4756557513.936826
tamil nadu,2022,q4,perambalur ,1139212,2139737159.8272598
tamil nadu,2022,q4,coimbatore ,40259816,56926594389.65879
tamil nadu,2022,q4,virudhunagar ,3538938,7070008076.062214
tamil nadu,2022,q4,dindigul ,6357637,12201984709.758507
tamil nadu,2022,q4,sivaganga ,2386560,4894047781.374544
tamil nadu,2022,q4,tenkasi ,1883458,4139835704.6142645
tamil nadu,2022,q4,chengalpattu ,109159290,143850411731.03555
tamil nadu,2022,q4,kanniyakumari ,3950782,8142588843.674078
tamil nadu,2022,q4,tirunelveli ,4027170,7605241924.228041
tamil nadu,2022,q4,thiruvallur ,27335584,41018657465.028946
tamil nadu,2022,q4,theni ,3444290,6887377073.070898
tamil nadu,2022,q4,ranipet ,3737957,6482440332.589865
tamil nadu,2022,q4,namakkal ,6710663,12192052206.513931
tamil nadu,2022,q4,vellore ,6821759,11677039040.344677
tamil nadu,2022,q4,thiruvarur ,1293487,2670800447.3045335
telangana,2018,q1,narayanpet ,38804,42264263.62486112
telangana,2018,q1,nalgonda ,204137,267825160.50370258
telangana,2018,q1,jangaon ,80758,81262680.16798872
telangana,2018,q1,bhadradri kothagudem ,129015,235828536.8619343
telangana,2018,q1,warangal rural ,104385,79204912.70098737
telangana,2018,q1,kumuram bheem asifabad ,26226,29592040.66740245
telangana,2018,q1,nizamabad ,140986,174181538.05729407
telangana,2018,q1,adilabad ,35960,51488627.32425585
telangana,2018,q1,rajanna sircilla ,68682,96136732.16955987
telangana,2018,q1,nagarkurnool ,83679,157664183.85690188
telangana,2018,q1,peddapalle ,169274,199610181.17809594
telangana,2018,q1,nirmal ,63804,86249120.42652902
telangana,2018,q1,mahabubabad ,73810,81345319.08381961
telangana,2018,q1,sangareddy ,291510,399236233.1575477
telangana,2018,q1,wanaparthy ,53432,93331113.3949422
telangana,2018,q1,vikarabad ,70973,97615071.47672468
telangana,2018,q1,jagtial ,93840,119523180.71461841
telangana,2018,q1,yadadri bhuvanagiri ,119620,154266151.70031404
telangana,2018,q1,medak ,74192,89096759.16651198
telangana,2018,q1,mahbubnagar ,96136,141574548.64248246
telangana,2018,q1,jaya shankar bhalupally ,53916,76221067.1244818
telangana,2018,q1,warangal urban ,349165,421074106.9897361
telangana,2018,q1,rangareddy ,1459174,2677304926.137567
telangana,2018,q1,hyderabad ,2545507,4287223789.76588
telangana,2018,q1,suryapet ,122502,149966933.68164492
telangana,2018,q1,jogulamba gadwal ,50179,62386167.39526133
telangana,2018,q1,kamareddy ,84914,101353626.96050598
telangana,2018,q1,mulugu ,26582,42538489.47995929
telangana,2018,q1,medchal malkajgiri ,1131530,1912837340.5006719
