state,year,quater,district,registered_user,app_opening
madhya pradesh,2021,q1,sheopur ,73775,1910721
madhya pradesh,2021,q1,neemuch ,178235,4924752
madhya pradesh,2021,q1,raisen ,272622,9391937
madhya pradesh,2021,q1,mandsaur ,279783,7749487
madhya pradesh,2021,q1,barwani ,136583,4178618
madhya pradesh,2021,q1,katni ,195985,5374853
madhya pradesh,2021,q1,dindori ,65047,1911876
madhya pradesh,2021,q1,shivpuri ,219381,6639272
madhya pradesh,2021,q1,gwalior ,703232,21185809
madhya pradesh,2021,q1,anuppur ,112519,3789922
madhya pradesh,2021,q1,agar malwa ,91340,3101167
madhya pradesh,2021,q1,ashoknagar ,109372,3072156
madhya pradesh,2021,q1,sagar ,432938,11962030
madhya pradesh,2021,q1,niwari ,47790,1193738
madhya pradesh,2021,q1,rewa ,403013,11566676
madhya pradesh,2021,q1,shajapur ,188759,6634450
madhya pradesh,2021,q1,ujjain ,513868,16282572
madhya pradesh,2021,q1,bhind ,242318,5815370
madhya pradesh,2021,q1,tikamgarh ,120720,3198089
madhya pradesh,2021,q1,seoni ,202103,6250770
madhya pradesh,2021,q1,harda ,100149,2843519
madhya pradesh,2021,q1,burhanpur ,114766,3206426
madhya pradesh,2021,q1,damoh ,150665,3641799
madhya pradesh,2021,q1,bhopal ,1340741,58411069
madhya pradesh,2021,q1,jhabua ,96483,2562361
madhya pradesh,2021,q1,dhar ,415117,14747039
madhya pradesh,2021,q1,guna ,255002,7638668
madhya pradesh,2021,q1,east nimar ,196341,6130447
madhya pradesh,2021,q1,chhindwara ,399276,12492218
madhya pradesh,2021,q1,umaria ,76879,2468522
madhya pradesh,2021,q1,mandla ,123283,3279877
madhya pradesh,2021,q1,indore ,1769869,68567452
madhya pradesh,2021,q1,shahdol ,165899,5794627
madhya pradesh,2021,q1,ratlam ,309912,9084625
madhya pradesh,2021,q1,panna ,99260,2725252
madhya pradesh,2021,q1,chhatarpur ,253341,5738186
madhya pradesh,2021,q2,morena ,312340,11658992
madhya pradesh,2021,q2,alirajpur ,48799,4214096
madhya pradesh,2021,q2,sehore ,347748,20406703
madhya pradesh,2021,q2,rajgarh ,292808,21068586
madhya pradesh,2021,q2,khargone ,303115,17984042
madhya pradesh,2021,q2,satna ,395440,18158846
madhya pradesh,2021,q2,narsinghpur ,229785,10827026
madhya pradesh,2021,q2,jabalpur ,695130,16368504
madhya pradesh,2021,q2,hoshangabad ,298276,12814860
madhya pradesh,2021,q2,vidisha ,295656,17978994
madhya pradesh,2021,q2,balaghat ,299166,16744453
madhya pradesh,2021,q2,singrauli ,238061,16474895
madhya pradesh,2021,q2,betul ,306387,19842980
madhya pradesh,2021,q2,sidhi ,148292,10902853
madhya pradesh,2021,q2,datia ,114602,6086229
madhya pradesh,2021,q2,dewas ,384805,19205815
madhya pradesh,2021,q2,sheopur ,79747,5448428
madhya pradesh,2021,q2,neemuch ,192351,7410653
madhya pradesh,2021,q2,raisen ,293092,18405753
madhya pradesh,2021,q2,mandsaur ,301823,12487874
madhya pradesh,2021,q2,barwani ,147396,11023324
madhya pradesh,2021,q2,katni ,210578,9347591
madhya pradesh,2021,q2,dindori ,70483,8065639
madhya pradesh,2021,q2,shivpuri ,237514,18049301
madhya pradesh,2021,q2,gwalior ,753172,17980510
madhya pradesh,2021,q2,anuppur ,121081,8163286
madhya pradesh,2021,q2,agar malwa ,98973,6682101
madhya pradesh,2021,q2,ashoknagar ,118179,9260965
madhya pradesh,2021,q2,sagar ,464791,21608570
madhya pradesh,2021,q2,niwari ,51713,2512818
madhya pradesh,2021,q2,rewa ,432682,20075053
madhya pradesh,2021,q2,shajapur ,203365,10781751
madhya pradesh,2021,q2,ujjain ,552204,18716097
madhya pradesh,2021,q2,bhind ,260861,11741937
madhya pradesh,2021,q2,tikamgarh ,130462,7731408
madhya pradesh,2021,q2,seoni ,217756,17586692
madhya pradesh,2021,q2,harda ,107671,6297529
madhya pradesh,2021,q2,burhanpur ,123507,5832545
madhya pradesh,2021,q2,damoh ,162046,9075927
madhya pradesh,2021,q2,bhopal ,1431127,34861095
madhya pradesh,2021,q2,jhabua ,104613,7481265
madhya pradesh,2021,q2,dhar ,447074,22841002
madhya pradesh,2021,q2,guna ,274820,15526087
madhya pradesh,2021,q2,east nimar ,211938,12412565
madhya pradesh,2021,q2,chhindwara ,428800,25550376
madhya pradesh,2021,q2,umaria ,82950,7042757
madhya pradesh,2021,q2,mandla ,132963,10150247
madhya pradesh,2021,q2,indore ,1892259,39059484
madhya pradesh,2021,q2,shahdol ,178327,12388319
madhya pradesh,2021,q2,ratlam ,333877,13571487
madhya pradesh,2021,q2,panna ,107148,8654462
madhya pradesh,2021,q2,chhatarpur ,273182,13178877
madhya pradesh,2021,q3,morena ,338470,13227729
madhya pradesh,2021,q3,alirajpur ,53291,4728456
madhya pradesh,2021,q3,sehore ,375721,25285016
madhya pradesh,2021,q3,rajgarh ,318695,27523308
madhya pradesh,2021,q3,khargone ,328193,23542083
madhya pradesh,2021,q3,satna ,426929,21267586
madhya pradesh,2021,q3,narsinghpur ,248007,12673244
madhya pradesh,2021,q3,jabalpur ,745631,21368026
madhya pradesh,2021,q3,hoshangabad ,321576,15390024
madhya pradesh,2021,q3,vidisha ,319665,21166904
madhya pradesh,2021,q3,balaghat ,323407,20217874
madhya pradesh,2021,q3,singrauli ,257742,21934340
madhya pradesh,2021,q3,betul ,330804,24205783
madhya pradesh,2021,q3,sidhi ,160978,12859544
madhya pradesh,2021,q3,datia ,124227,6899755
madhya pradesh,2021,q3,dewas ,415540,24454430
madhya pradesh,2021,q3,sheopur ,86932,6639347
madhya pradesh,2021,q3,neemuch ,208822,10636268
madhya pradesh,2021,q3,raisen ,316696,22130746
madhya pradesh,2021,q3,mandsaur ,328016,17663316
madhya pradesh,2021,q3,barwani ,159845,14536467
madhya pradesh,2021,q3,katni ,227610,11485240
madhya pradesh,2021,q3,dindori ,76885,9873401
madhya pradesh,2021,q3,shivpuri ,259032,22177059
madhya pradesh,2021,q3,gwalior ,809887,23812811
madhya pradesh,2021,q3,anuppur ,131119,10163761
madhya pradesh,2021,q3,agar malwa ,108028,9117151
madhya pradesh,2021,q3,ashoknagar ,128579,11583148
madhya pradesh,2021,q3,sagar ,501819,25492375
madhya pradesh,2021,q3,niwari ,56220,3258171
madhya pradesh,2021,q3,rewa ,466895,21869871
madhya pradesh,2021,q3,shajapur ,220532,13451565
madhya pradesh,2021,q3,ujjain ,596195,26081272
madhya pradesh,2021,q3,bhind ,282910,11482625
madhya pradesh,2021,q3,tikamgarh ,142145,9778556
madhya pradesh,2021,q3,seoni ,236282,22063729
madhya pradesh,2021,q3,harda ,116184,6514335
madhya pradesh,2021,q3,burhanpur ,133678,7850131
madhya pradesh,2021,q3,damoh ,175611,11666579
madhya pradesh,2021,q3,bhopal ,1531544,50710878
madhya pradesh,2021,q3,jhabua ,114139,10253704
madhya pradesh,2021,q3,dhar ,483901,30119220
madhya pradesh,2021,q3,guna ,298761,19937174
madhya pradesh,2021,q3,east nimar ,230302,16129967
madhya pradesh,2021,q3,chhindwara ,462834,32394030
madhya pradesh,2021,q3,umaria ,90077,9062967
madhya pradesh,2021,q3,mandla ,144612,12183232
madhya pradesh,2021,q3,indore ,2028266,62027203
madhya pradesh,2021,q3,shahdol ,192588,15912652
madhya pradesh,2021,q3,ratlam ,361407,18609747
madhya pradesh,2021,q3,panna ,116511,10267836
madhya pradesh,2021,q3,chhatarpur ,296493,15892288
madhya pradesh,2021,q4,morena ,364107,15841324
madhya pradesh,2021,q4,alirajpur ,57786,2467290
madhya pradesh,2021,q4,sehore ,403250,26357503
madhya pradesh,2021,q4,rajgarh ,343493,24636632
madhya pradesh,2021,q4,khargone ,352873,20582042
madhya pradesh,2021,q4,satna ,457858,20025485
madhya pradesh,2021,q4,narsinghpur ,265787,12022235
madhya pradesh,2021,q4,jabalpur ,796148,30708323
madhya pradesh,2021,q4,hoshangabad ,344648,16846971
madhya pradesh,2021,q4,vidisha ,344177,16357994
madhya pradesh,2021,q4,balaghat ,347200,18761708
madhya pradesh,2021,q4,singrauli ,276792,16021893
madhya pradesh,2021,q4,betul ,354334,17915195
madhya pradesh,2021,q4,sidhi ,173205,9085443
madhya pradesh,2021,q4,datia ,133518,5903288
madhya pradesh,2021,q4,dewas ,445758,27784624
madhya pradesh,2021,q4,sheopur ,93888,4425363
madhya pradesh,2021,q4,neemuch ,224442,11233575
madhya pradesh,2021,q4,raisen ,340113,19857437
madhya pradesh,2021,q4,mandsaur ,352936,17894151
madhya pradesh,2021,q4,barwani ,172064,10424021
madhya pradesh,2021,q4,katni ,244085,11313356
madhya pradesh,2021,q4,dindori ,83183,4058308
madhya pradesh,2021,q4,shivpuri ,279745,15194316
madhya pradesh,2021,q4,gwalior ,866561,37156850
madhya pradesh,2021,q4,anuppur ,140817,7245537
madhya pradesh,2021,q4,agar malwa ,116711,7478552
madhya pradesh,2021,q4,ashoknagar ,138555,7568285
madhya pradesh,2021,q4,sagar ,538447,23166608
madhya pradesh,2021,q4,niwari ,60568,2702448
madhya pradesh,2021,q4,rewa ,500513,22443034
madhya pradesh,2021,q4,shajapur ,236918,14506010
madhya pradesh,2021,q4,ujjain ,639197,33583390
madhya pradesh,2021,q4,bhind ,304654,12277081
madhya pradesh,2021,q4,tikamgarh ,153468,7302744
madhya pradesh,2021,q4,seoni ,254057,13780511
madhya pradesh,2021,q4,harda ,124528,6342732
madhya pradesh,2021,q4,burhanpur ,143490,7214848
madhya pradesh,2021,q4,damoh ,188719,7734176
madhya pradesh,2021,q4,bhopal ,1633266,93931993
madhya pradesh,2021,q4,jhabua ,123245,6502753
madhya pradesh,2021,q4,dhar ,519970,32607060
madhya pradesh,2021,q4,guna ,321685,16280589
madhya pradesh,2021,q4,east nimar ,247780,13878939
madhya pradesh,2021,q4,chhindwara ,495990,25711745
madhya pradesh,2021,q4,umaria ,96803,4944557
madhya pradesh,2021,q4,mandla ,155589,7086912
madhya pradesh,2021,q4,indore ,2164101,120836112
madhya pradesh,2021,q4,shahdol ,206601,11162981
madhya pradesh,2021,q4,ratlam ,387771,18837420
madhya pradesh,2021,q4,panna ,125727,6055168
madhya pradesh,2021,q4,chhatarpur ,319122,12573269
madhya pradesh,2022,q1,morena ,388876,21768637
madhya pradesh,2022,q1,alirajpur ,61920,11727737
madhya pradesh,2022,q1,sehore ,430004,49205647
madhya pradesh,2022,q1,rajgarh ,367926,62421064
madhya pradesh,2022,q1,khargone ,376319,48347724
madhya pradesh,2022,q1,satna ,488378,33592833
madhya pradesh,2022,q1,narsinghpur ,282944,25561900
madhya pradesh,2022,q1,jabalpur ,844191,24394123
madhya pradesh,2022,q1,hoshangabad ,366938,29354309
madhya pradesh,2022,q1,vidisha ,367348,46490241
madhya pradesh,2022,q1,balaghat ,370280,39414533
madhya pradesh,2022,q1,singrauli ,295276,40994249
madhya pradesh,2022,q1,betul ,377802,49890477
madhya pradesh,2022,q1,sidhi ,185333,24215691
madhya pradesh,2022,q1,datia ,142528,13244758
madhya pradesh,2022,q1,dewas ,474588,48508371
madhya pradesh,2022,q1,sheopur ,100534,15536400
madhya pradesh,2022,q1,neemuch ,239780,21877459
madhya pradesh,2022,q1,raisen ,362669,49467462
madhya pradesh,2022,q1,mandsaur ,377419,36819711
madhya pradesh,2022,q1,barwani ,183591,32086865
madhya pradesh,2022,q1,katni ,260231,20065734
madhya pradesh,2022,q1,dindori ,89318,22224905
madhya pradesh,2022,q1,shivpuri ,299591,47644691
madhya pradesh,2022,q1,gwalior ,919789,21816530
madhya pradesh,2022,q1,anuppur ,150308,19714961
madhya pradesh,2022,q1,agar malwa ,125155,22711095
madhya pradesh,2022,q1,ashoknagar ,148280,26154858
madhya pradesh,2022,q1,sagar ,573791,48260052
madhya pradesh,2022,q1,niwari ,64887,6027694
madhya pradesh,2022,q1,rewa ,533627,33192405
madhya pradesh,2022,q1,shajapur ,253170,28919127
madhya pradesh,2022,q1,ujjain ,680599,45055866
madhya pradesh,2022,q1,bhind ,325633,20919839
madhya pradesh,2022,q1,tikamgarh ,164789,19731880
madhya pradesh,2022,q1,seoni ,271212,49526971
madhya pradesh,2022,q1,harda ,132707,15830168
madhya pradesh,2022,q1,burhanpur ,152924,15045980
madhya pradesh,2022,q1,damoh ,201320,24840452
madhya pradesh,2022,q1,bhopal ,1729248,31263898
madhya pradesh,2022,q1,jhabua ,132178,21880765
madhya pradesh,2022,q1,dhar ,554545,57969630
madhya pradesh,2022,q1,guna ,343862,38333265
madhya pradesh,2022,q1,east nimar ,264991,37995487
madhya pradesh,2022,q1,chhindwara ,528140,65934049
madhya pradesh,2022,q1,umaria ,103376,18472993
madhya pradesh,2022,q1,mandla ,166586,27363618
madhya pradesh,2022,q1,indore ,2291709,46090777
madhya pradesh,2022,q1,shahdol ,220235,28376385
madhya pradesh,2022,q1,ratlam ,413474,36019214
madhya pradesh,2022,q1,panna ,134571,23797099
madhya pradesh,2022,q1,chhatarpur ,341257,32165896
madhya pradesh,2022,q2,morena ,412027,25371349
madhya pradesh,2022,q2,alirajpur ,65571,15300969
madhya pradesh,2022,q2,sehore ,454731,54822706
madhya pradesh,2022,q2,rajgarh ,390496,68113161
madhya pradesh,2022,q2,khargone ,397821,59733754
madhya pradesh,2022,q2,satna ,516107,37628973
madhya pradesh,2022,q2,narsinghpur ,298700,26169243
madhya pradesh,2022,q2,jabalpur ,889518,27216327
madhya pradesh,2022,q2,hoshangabad ,387536,37197974
madhya pradesh,2022,q2,vidisha ,388442,53026458
madhya pradesh,2022,q2,balaghat ,391383,45171692
madhya pradesh,2022,q2,singrauli ,312534,45373259
madhya pradesh,2022,q2,betul ,399176,58096392
madhya pradesh,2022,q2,sidhi ,196329,28025577
madhya pradesh,2022,q2,datia ,150774,15523129
madhya pradesh,2022,q2,dewas ,501534,54677620
madhya pradesh,2022,q2,sheopur ,106402,16991479
madhya pradesh,2022,q2,neemuch ,253877,24434188
madhya pradesh,2022,q2,raisen ,383364,57331676
madhya pradesh,2022,q2,mandsaur ,400096,40440643
madhya pradesh,2022,q2,barwani ,194224,39803106
madhya pradesh,2022,q2,katni ,274971,22526876
madhya pradesh,2022,q2,dindori ,94425,25676977
madhya pradesh,2022,q2,shivpuri ,317649,53953678
madhya pradesh,2022,q2,gwalior ,970340,24362874
madhya pradesh,2022,q2,anuppur ,159037,21223816
madhya pradesh,2022,q2,agar malwa ,132817,24914518
madhya pradesh,2022,q2,ashoknagar ,156794,26980521
madhya pradesh,2022,q2,sagar ,605733,54155963
madhya pradesh,2022,q2,niwari ,68906,6303748
madhya pradesh,2022,q2,rewa ,564327,38642979
madhya pradesh,2022,q2,shajapur ,268228,30252112
madhya pradesh,2022,q2,ujjain ,719339,48193387
madhya pradesh,2022,q2,bhind ,345153,26268517
madhya pradesh,2022,q2,tikamgarh ,174899,21087772
madhya pradesh,2022,q2,seoni ,286648,56031826
madhya pradesh,2022,q2,harda ,140211,20398665
madhya pradesh,2022,q2,burhanpur ,161559,19056842
madhya pradesh,2022,q2,damoh ,212717,28176780
madhya pradesh,2022,q2,bhopal ,1820625,31358426
madhya pradesh,2022,q2,jhabua ,140021,27315519
madhya pradesh,2022,q2,dhar ,586670,68292994
madhya pradesh,2022,q2,guna ,364137,44106363
madhya pradesh,2022,q2,east nimar ,280660,44637219
madhya pradesh,2022,q2,chhindwara ,557958,74250829
madhya pradesh,2022,q2,umaria ,109416,20271349
madhya pradesh,2022,q2,mandla ,176186,33770089
madhya pradesh,2022,q2,indore ,2412576,45049827
madhya pradesh,2022,q2,shahdol ,232570,31344146
madhya pradesh,2022,q2,ratlam ,437346,37515472
madhya pradesh,2022,q2,panna ,142521,29004914
madhya pradesh,2022,q2,chhatarpur ,361336,37291459
madhya pradesh,2022,q3,morena ,435365,29225681
madhya pradesh,2022,q3,alirajpur ,69009,16877220
madhya pradesh,2022,q3,sehore ,479372,53923607
madhya pradesh,2022,q3,rajgarh ,412875,71480112
madhya pradesh,2022,q3,khargone ,419471,71179836
madhya pradesh,2022,q3,satna ,544011,38676527
madhya pradesh,2022,q3,narsinghpur ,314303,26656335
madhya pradesh,2022,q3,jabalpur ,935649,27371579
madhya pradesh,2022,q3,hoshangabad ,408032,33285369
madhya pradesh,2022,q3,vidisha ,409741,52919367
madhya pradesh,2022,q3,balaghat ,412637,45695665
madhya pradesh,2022,q3,singrauli ,329936,48468832
madhya pradesh,2022,q3,betul ,420313,58352021
madhya pradesh,2022,q3,sidhi ,206995,31410932
madhya pradesh,2022,q3,datia ,158829,17977792
madhya pradesh,2022,q3,dewas ,528609,58429919
madhya pradesh,2022,q3,sheopur ,112197,21431237
madhya pradesh,2022,q3,neemuch ,268121,29133456
madhya pradesh,2022,q3,raisen ,404002,59864493
madhya pradesh,2022,q3,mandsaur ,422561,47666481
madhya pradesh,2022,q3,barwani ,204774,48429855
madhya pradesh,2022,q3,katni ,289612,23958915
madhya pradesh,2022,q3,dindori ,99562,24648232
madhya pradesh,2022,q3,shivpuri ,335634,61750862
madhya pradesh,2022,q3,gwalior ,1022539,28192045
madhya pradesh,2022,q3,anuppur ,167443,20720517
madhya pradesh,2022,q3,agar malwa ,140546,28616132
madhya pradesh,2022,q3,ashoknagar ,165136,30387274
madhya pradesh,2022,q3,sagar ,638100,56677931
madhya pradesh,2022,q3,niwari ,72766,8289995
madhya pradesh,2022,q3,rewa ,594588,37408250
madhya pradesh,2022,q3,shajapur ,283357,31597403
madhya pradesh,2022,q3,ujjain ,758373,50239625
madhya pradesh,2022,q3,bhind ,364727,24809380
madhya pradesh,2022,q3,tikamgarh ,185137,24758479
madhya pradesh,2022,q3,seoni ,301695,56156395
madhya pradesh,2022,q3,harda ,147408,16442271
madhya pradesh,2022,q3,burhanpur ,170570,20701276
madhya pradesh,2022,q3,damoh ,223787,31771825
madhya pradesh,2022,q3,bhopal ,1915532,32150298
madhya pradesh,2022,q3,jhabua ,147923,31857270
madhya pradesh,2022,q3,dhar ,618777,73703546
madhya pradesh,2022,q3,guna ,384769,50337317
madhya pradesh,2022,q3,east nimar ,296196,48275500
madhya pradesh,2022,q3,chhindwara ,587412,75662167
madhya pradesh,2022,q3,umaria ,115138,20550481
madhya pradesh,2022,q3,mandla ,185530,34015763
madhya pradesh,2022,q3,indore ,2537328,47700154
madhya pradesh,2022,q3,shahdol ,244785,32734482
madhya pradesh,2022,q3,ratlam ,461592,42135446
madhya pradesh,2022,q3,panna ,149974,29701061
madhya pradesh,2022,q3,chhatarpur ,381482,41965141
madhya pradesh,2022,q4,morena ,456927,23288133
madhya pradesh,2022,q4,alirajpur ,71948,4870910
madhya pradesh,2022,q4,sehore ,502032,38231076
madhya pradesh,2022,q4,rajgarh ,432979,37459175
madhya pradesh,2022,q4,khargone ,438987,34936817
madhya pradesh,2022,q4,satna ,569320,27973155
madhya pradesh,2022,q4,narsinghpur ,328345,17210311
madhya pradesh,2022,q4,jabalpur ,980428,41846766
madhya pradesh,2022,q4,hoshangabad ,427054,24906685
madhya pradesh,2022,q4,vidisha ,428827,23185641
madhya pradesh,2022,q4,balaghat ,432044,26396882
madhya pradesh,2022,q4,singrauli ,345865,22272377
madhya pradesh,2022,q4,betul ,438735,24111053
madhya pradesh,2022,q4,sidhi ,216301,12604162
madhya pradesh,2022,q4,datia ,166146,8629541
madhya pradesh,2022,q4,dewas ,553297,43996983
madhya pradesh,2022,q4,sheopur ,117173,7019627
madhya pradesh,2022,q4,neemuch ,280695,17621309
madhya pradesh,2022,q4,raisen ,422588,30548973
madhya pradesh,2022,q4,mandsaur ,442210,28091170
madhya pradesh,2022,q4,barwani ,213948,16755678
madhya pradesh,2022,q4,katni ,302854,16500045
madhya pradesh,2022,q4,dindori ,103662,6035734
madhya pradesh,2022,q4,shivpuri ,351269,21500488
madhya pradesh,2022,q4,gwalior ,1073648,45930098
madhya pradesh,2022,q4,anuppur ,174706,9376305
madhya pradesh,2022,q4,agar malwa ,147143,12762713
madhya pradesh,2022,q4,ashoknagar ,172336,9899893
madhya pradesh,2022,q4,sagar ,667526,33185928
madhya pradesh,2022,q4,niwari ,76105,4051188
madhya pradesh,2022,q4,rewa ,622122,30243159
madhya pradesh,2022,q4,shajapur ,296780,22736814
madhya pradesh,2022,q4,ujjain ,794711,52095488
madhya pradesh,2022,q4,bhind ,382471,17531261
madhya pradesh,2022,q4,tikamgarh ,193659,10491591
madhya pradesh,2022,q4,seoni ,314556,20379082
madhya pradesh,2022,q4,harda ,154023,10530285
madhya pradesh,2022,q4,burhanpur ,178750,11157932
madhya pradesh,2022,q4,damoh ,233462,12019861
madhya pradesh,2022,q4,bhopal ,2009655,119312036
madhya pradesh,2022,q4,jhabua ,154481,11635082
madhya pradesh,2022,q4,dhar ,648535,52813178
madhya pradesh,2022,q4,guna ,403515,20527886
madhya pradesh,2022,q4,east nimar ,309932,22866187
madhya pradesh,2022,q4,chhindwara ,613456,35491677
madhya pradesh,2022,q4,umaria ,120128,6482976
madhya pradesh,2022,q4,mandla ,193318,10767950
madhya pradesh,2022,q4,indore ,2660518,179643787
madhya pradesh,2022,q4,shahdol ,255641,14202505
madhya pradesh,2022,q4,ratlam ,484038,28421055
madhya pradesh,2022,q4,panna ,156023,9147623
madhya pradesh,2022,q4,chhatarpur ,399052,18586587
maharashtra,2018,q1,jalgaon ,156359,0
maharashtra,2018,q1,latur ,101698,0
maharashtra,2018,q1,thane ,631864,0
maharashtra,2018,q1,bhandara ,38732,0
maharashtra,2018,q1,nandurbar ,27766,0
maharashtra,2018,q1,chandrapur ,67034,0
maharashtra,2018,q1,kolhapur ,172528,0
maharashtra,2018,q1,solapur ,190033,0
maharashtra,2018,q1,mumbai ,233538,0
maharashtra,2018,q1,sindhudurg ,19427,0
maharashtra,2018,q1,dhule ,63040,0
maharashtra,2018,q1,wardha ,46502,0
maharashtra,2018,q1,parbhani ,57487,0
maharashtra,2018,q1,mumbai suburban ,719300,0
maharashtra,2018,q1,hingoli ,27545,0
maharashtra,2018,q1,ratnagiri ,32596,0
maharashtra,2018,q1,nanded ,99716,0
maharashtra,2018,q1,osmanabad ,51994,0
maharashtra,2018,q1,nagpur ,280007,0
maharashtra,2018,q1,buldhana ,84962,0
maharashtra,2018,q1,nashik ,321402,0
maharashtra,2018,q1,akola ,56295,0
maharashtra,2018,q1,yavatmal ,57137,0
maharashtra,2018,q1,aurangabad ,266324,0
maharashtra,2018,q1,amravati ,100458,0
maharashtra,2018,q1,washim ,29299,0
maharashtra,2018,q1,sangli ,108867,0
maharashtra,2018,q1,gadchiroli ,20462,0
maharashtra,2018,q1,raigad ,173015,0
maharashtra,2018,q1,palghar ,172502,0
maharashtra,2018,q1,jalna ,60373,0
maharashtra,2018,q1,gondia ,37761,0
maharashtra,2018,q1,ahmednagar ,197473,0
maharashtra,2018,q1,pune ,1211643,0
maharashtra,2018,q1,beed ,75552,0
maharashtra,2018,q1,satara ,116303,0
maharashtra,2018,q2,jalgaon ,210918,0
maharashtra,2018,q2,latur ,135843,0
maharashtra,2018,q2,thane ,861292,0
maharashtra,2018,q2,bhandara ,54045,0
maharashtra,2018,q2,nandurbar ,38235,0
maharashtra,2018,q2,chandrapur ,93704,0
maharashtra,2018,q2,kolhapur ,231603,0
maharashtra,2018,q2,solapur ,259084,0
maharashtra,2018,q2,mumbai ,319588,0
maharashtra,2018,q2,sindhudurg ,26643,0
maharashtra,2018,q2,dhule ,86922,0
maharashtra,2018,q2,wardha ,63159,0
maharashtra,2018,q2,parbhani ,75309,0
maharashtra,2018,q2,mumbai suburban ,957633,0
maharashtra,2018,q2,hingoli ,37346,0
maharashtra,2018,q2,ratnagiri ,45361,0
maharashtra,2018,q2,nanded ,132935,0
